0.0 + 0.0im	0.24999999999998837 + 0.0im
0.0125 + 0.0im	0.24635245642801445 + 0.0im
0.025 + 0.0im	0.24277486464216172 + 0.0im
0.0375 + 0.0im	0.23926570558784394 + 0.0im
0.05 + 0.0im	0.23582349610235984 + 0.0im
0.0625 + 0.0im	0.23244678800887533 + 0.0im
0.075 + 0.0im	0.22913416723464056 + 0.0im
0.0875 + 0.0im	0.2258842529526123 + 0.0im
0.1 + 0.0im	0.22269569674594683 + 0.0im
0.1125 + 0.0im	0.2195671817946539 + 0.0im
0.125 + 0.0im	0.21649742208385445 + 0.0im
0.1375 + 0.0im	0.21348516163298356 + 0.0im
0.15 + 0.0im	0.21052917374540306 + 0.0im
0.1625 + 0.0im	0.20762826027782924 + 0.0im
0.175 + 0.0im	0.20478125092905097 + 0.0im
0.1875 + 0.0im	0.20198700254738836 + 0.0im
0.2 + 0.0im	0.19924439845636674 + 0.0im
0.2125 + 0.0im	0.19655234779813482 + 0.0im
0.225 + 0.0im	0.19390978489411323 + 0.0im
0.2375 + 0.0im	0.19131566862238517 + 0.0im
0.25 + 0.0im	0.18876898181141902 + 0.0im
0.2625 + 0.0im	0.18626873064962393 + 0.0im
0.275 + 0.0im	0.18381394411032853 + 0.0im
0.2875 + 0.0im	0.18140367339175242 + 0.0im
0.3 + 0.0im	0.17903699137156667 + 0.0im
0.3125 + 0.0im	0.17671299207564856 + 0.0im
0.325 + 0.0im	0.17443079016061203 + 0.0im
0.3375 + 0.0im	0.1721895204097832 + 0.0im
0.35 + 0.0im	0.16998833724222995 + 0.0im
0.3625 + 0.0im	0.16782641423447336 + 0.0im
0.375 + 0.0im	0.16570294365459176 + 0.0im
0.3875 + 0.0im	0.1636171360083043 + 0.0im
0.4 + 0.0im	0.16156821959678033 + 0.0im
0.4125 + 0.0im	0.1595554400858108 + 0.0im
0.425 + 0.0im	0.15757806008606734 + 0.0im
0.4375 + 0.0im	0.15563535874409964 + 0.0im
0.45 + 0.0im	0.1537266313438534 + 0.0im
0.4625 + 0.0im	0.15185118891835955 + 0.0im
0.475 + 0.0im	0.15000835787135133 + 0.0im
0.4875 + 0.0im	0.14819747960854707 + 0.0im
0.5 + 0.0im	0.1464179101783203 + 0.0im
0.5125 + 0.0im	0.14466901992151632 + 0.0im
0.525 + 0.0im	0.14295019313017832 + 0.0im
0.5375 + 0.0im	0.14126082771491794 + 0.0im
0.55 + 0.0im	0.13960033488073284 + 0.0im
0.5625 + 0.0im	0.13796813881102102 + 0.0im
0.575 + 0.0im	0.13636367635957813 + 0.0im
0.5875 + 0.0im	0.13478639675038157 + 0.0im
0.6 + 0.0im	0.13323576128491796 + 0.0im
0.6125 + 0.0im	0.13171124305691395 + 0.0im
0.625 + 0.0im	0.13021232667418992 + 0.0im
0.6375 + 0.0im	0.1287385079875349 + 0.0im
0.65 + 0.0im	0.12728929382635729 + 0.0im
0.6625 + 0.0im	0.1258642017409517 + 0.0im
0.675 + 0.0im	0.12446275975121299 + 0.0im
0.6875 + 0.0im	0.12308450610161728 + 0.0im
0.7 + 0.0im	0.12172898902231064 + 0.0im
0.7125 + 0.0im	0.12039576649614515 + 0.0im
0.725 + 0.0im	0.11908440603150773 + 0.0im
0.7375 + 0.0im	0.11779448444076882 + 0.0im
0.75 + 0.0im	0.11652558762423493 + 0.0im
0.7625 + 0.0im	0.11527731035946467 + 0.0im
0.775 + 0.0im	0.11404925609574725 + 0.0im
0.7875 + 0.0im	0.11284103675369442 + 0.0im
0.8 + 0.0im	0.11165227252974122 + 0.0im
0.8125 + 0.0im	0.11048259170547363 + 0.0im
0.825 + 0.0im	0.1093316304616358 + 0.0im
0.8375 + 0.0im	0.10819903269669193 + 0.0im
0.85 + 0.0im	0.10708444984984951 + 0.0im
0.8625 + 0.0im	0.1059875407283973 + 0.0im
0.875 + 0.0im	0.10490797133926957 + 0.0im
0.8875 + 0.0im	0.10384541472470898 + 0.0im
0.9 + 0.0im	0.10279955080194773 + 0.0im
0.9125 + 0.0im	0.10177006620677316 + 0.0im
0.925 + 0.0im	0.10075665414089843 + 0.0im
0.9375 + 0.0im	0.09975901422303761 + 0.0im
0.95 + 0.0im	0.09877685234358059 + 0.0im
0.9625 + 0.0im	0.0978098805227847 + 0.0im
0.975 + 0.0im	0.09685781677239817 + 0.0im
0.9875 + 0.0im	0.09592038496060128 + 0.0im
1.0 + 0.0im	0.09499731468022096 + 0.0im
1.0125 + 0.0im	0.09408834112009785 + 0.0im
1.025 + 0.0im	0.0931932049395473 + 0.0im
1.0375 + 0.0im	0.09231165214583069 + 0.0im
1.05 + 0.0im	0.09144343397455423 + 0.0im
1.0625 + 0.0im	0.09058830677293354 + 0.0im
1.075 + 0.0im	0.08974603188583866 + 0.0im
1.0875 + 0.0im	0.08891637554455518 + 0.0im
1.1 + 0.0im	0.0880991087581948 + 0.0im
1.1125 + 0.0im	0.0872940072076865 + 0.0im
1.125 + 0.0im	0.0865008511422775 + 0.0im
1.1375 + 0.0im	0.08571942527849388 + 0.0im
