0.0 + 0.0im	0.2500000000000001 + 0.0im
0.000625 + 0.0im	0.2499147934447361 + 0.0im
0.00125 + 0.0im	0.24982971674200002 + 0.0im
0.001875 + 0.0im	0.24974476979905408 + 0.0im
0.0025 + 0.0im	0.24965995252330064 + 0.0im
0.003125 + 0.0im	0.24957526482229658 + 0.0im
0.00375 + 0.0im	0.2494907066037542 + 0.0im
0.004375 + 0.0im	0.2494062777755329 + 0.0im
0.005 + 0.0im	0.24932197824563831 + 0.0im
0.005625 + 0.0im	0.2492378079222297 + 0.0im
0.00625 + 0.0im	0.24915376671361822 + 0.0im
0.006875 + 0.0im	0.24906985452826141 + 0.0im
0.0075 + 0.0im	0.2489860712747659 + 0.0im
0.008125 + 0.0im	0.24890241686189013 + 0.0im
0.00875 + 0.0im	0.24881889119854092 + 0.0im
0.009375 + 0.0im	0.24873549419377372 + 0.0im
0.01 + 0.0im	0.24865222575679383 + 0.0im
0.010625 + 0.0im	0.24856908579695627 + 0.0im
0.01125 + 0.0im	0.24848607422376123 + 0.0im
0.011875 + 0.0im	0.24840319094686136 + 0.0im
0.0125 + 0.0im	0.24832043587605837 + 0.0im
0.013125 + 0.0im	0.24823780892129582 + 0.0im
0.01375 + 0.0im	0.24815530999267396 + 0.0im
0.014375 + 0.0im	0.24807293900043617 + 0.0im
0.015 + 0.0im	0.24799069585497333 + 0.0im
0.015625 + 0.0im	0.24790858046682732 + 0.0im
0.01625 + 0.0im	0.24782659274668448 + 0.0im
0.016875 + 0.0im	0.24774473260538 + 0.0im
0.0175 + 0.0im	0.24766299995389848 + 0.0im
0.018125 + 0.0im	0.24758139470337012 + 0.0im
0.01875 + 0.0im	0.24749991676506908 + 0.0im
0.019375 + 0.0im	0.24741856605042092 + 0.0im
0.02 + 0.0im	0.24733734247099975 + 0.0im
0.020625 + 0.0im	0.2472562459385186 + 0.0im
0.02125 + 0.0im	0.2471752763648448 + 0.0im
0.021875 + 0.0im	0.24709443366198675 + 0.0im
0.0225 + 0.0im	0.24701371774210504 + 0.0im
0.023125 + 0.0im	0.24693312851750068 + 0.0im
0.02375 + 0.0im	0.24685266590062377 + 0.0im
0.024375 + 0.0im	0.24677232980406968 + 0.0im
0.025 + 0.0im	0.2466921201405795 + 0.0im
0.025625 + 0.0im	0.2466120368230387 + 0.0im
0.02625 + 0.0im	0.2465320797644811 + 0.0im
0.026875 + 0.0im	0.2464522488780877 + 0.0im
0.0275 + 0.0im	0.24637254407717638 + 0.0im
0.028125 + 0.0im	0.24629296527521777 + 0.0im
0.02875 + 0.0im	0.24621351238582617 + 0.0im
0.029375 + 0.0im	0.24613418532275866 + 0.0im
0.03 + 0.0im	0.2460549839999171 + 0.0im
