1.0	-1.7480305334611488	-1.7480305334604616	-1.7480305334611703	0.7583774352016163	0.7583774322291182	3.0531133177191805e-16
1.1	-1.730435158090284	-1.730435158087289	-1.7304351580902586	0.7757466738937975	0.7757466747438451	2.0816681711721685e-16
1.2	-1.7176122014210684	-1.7176122014102444	-1.7176122014211437	0.7899292491669737	0.7899292494082923	3.5388358909926865e-16
1.3	-1.7080710726787482	-1.7080710726452375	-1.7080710726787354	0.8016634672146357	0.8016634680042948	1.8041124150158794e-16
1.4	-1.7008434485993327	-1.7008434485085353	-1.7008434485993489	0.8114868674837958	0.811486866296189	1.942890293094024e-16
1.5	-1.6952828945189358	-1.6952828942982485	-1.6952828945189822	0.8197949574168406	0.8197949621912486	2.983724378680108e-16
1.6	-1.690947144229983	-1.6909471439248935	-1.6909471442300283	0.8268826970673363	0.8268827113289187	2.8796409701215e-16
1.7	-1.6875268391928386	-1.687526839066897	-1.6875268391928973	0.8329734574835488	0.8329734454441958	3.5388358909926865e-16
1.8	-1.6848012143715343	-1.6848012141596571	-1.6848012143715805	0.8382391605528426	0.8382391776812032	3.365363543395006e-16
1.9	-1.6826098558777571	-1.68260985545442	-1.6826098558777371	0.8428143079967142	0.8428143331803121	3.2612801348363973e-16
2.0	-1.680834289778879	-1.6808342896499529	-1.6808342897788418	0.8468058055430512	0.8468058113523899	3.712308238590367e-16
2.1	-1.6793857257950353	-1.6793857255339193	-1.679385725794949	0.8502998982027419	0.8502999231076525	2.42861286636753e-16
2.2	-1.6781967380365723	-1.678196737875449	-1.6781967380364693	0.8533671163774896	0.85336711210069	2.8449465006019636e-16
2.3	-1.6772155150913006	-1.6772155148706356	-1.6772155150912407	0.8560658455997658	0.8560658632714756	3.712308238590367e-16
2.4	-1.6764018186451026	-1.6764018183754592	-1.6764018186451073	0.8584449372740459	0.8584449488551487	2.1510571102112408e-16
2.5	-1.6757240983827806	-1.6757240979974768	-1.6757240983827644	0.8605456454329892	0.8605456484246827	3.677613769070831e-16
2.6	-1.675157402440766	-1.6751574023229692	-1.6751574024407334	0.8624030850347624	0.8624030738521424	2.3245294578089215e-16
2.7	-1.6746818437516893	-1.674681843547399	-1.6746818437517077	0.8640473467610973	0.8640473413378038	2.8796409701215e-16
2.8	-1.6742814604817429	-1.6742814601028286	-1.6742814604816125	0.8655043621615648	0.8655043768862648	2.949029909160572e-16
2.9	-1.6739433596596411	-1.6739433593856292	-1.6739433596595692	0.8667965849571704	0.8667965856729045	3.642919299551295e-16
3.0	-1.6736570668876143	-1.67365706646308	-1.6736570668873914	0.867943535097145	0.8679435522776353	2.706168622523819e-16
3.1	-1.67341402779247	-1.6734140270715134	-1.6734140277920269	0.8689622389001874	0.8689622657503309	2.5326962749261384e-16
3.2	-1.6732072224307046	-1.673207221841091	-1.6732072224305705	0.8698675893920379	0.8698675930613127	3.400058012914542e-16
3.3	-1.6730308646324945	-1.6730308637856608	-1.6730308646319647	0.8706726444905628	0.8706726595611481	2.498001805406602e-16
3.4	-1.672880165821441	-1.6728801648119032	-1.672880165821016	0.8713888761221107	0.871388899448325	2.3245294578089215e-16
3.5	-1.6727511482057327	-1.6727511469395566	-1.6727511482051551	0.8720263800932786	0.8720263788632409	2.6020852139652106e-16
3.6	-1.67264049608189	-1.6726404944965032	-1.6726404960809482	0.8725940541923262	0.8725940676686849	2.463307335887066e-16
3.7	-1.672545436781433	-1.6725454354821545	-1.6725454367807424	0.8730997502822236	0.8730997881422535	2.706168622523819e-16
3.8	-1.6724636448341368	-1.6724636447302623	-1.6724636448340615	0.8735504048855652	0.8735504178489063	2.5673907444456745e-16
3.9	-1.6723931644327563	-1.6723931643270127	-1.6723931644327525	0.8739521518209085	0.8739521441151	2.706168622523819e-16
4.0	-1.672332346411694	-1.6723323462786883	-1.6723323464115776	0.8743104197402948	0.8743104299707258	2.463307335887066e-16
4.1	-1.6722797968005434	-1.6722797966215255	-1.6722797968003154	0.8746300168755321	0.8746300408308381	2.2898349882893854e-16
4.2	-1.6722343346568833	-1.6722343343938577	-1.6722343346562154	0.8749152048815787	0.8749152125332665	1.5265566588595902e-16
4.3	-1.6721949573742858	-1.672194957118648	-1.672194957373943	0.8751697633372211	0.87516977418362	2.42861286636753e-16
4.4	-1.6721608120397011	-1.6721608116974338	-1.6721608120388383	0.8753970462033518	0.8753970486240661	3.677613769070831e-16
4.5	-1.6721311717072183	-1.67213117123144	-1.6721311717054732	0.8756000313309671	0.8756000530311117	2.706168622523819e-16
4.6	-1.6721054156833974	-1.6721054153904225	-1.6721054156830997	0.8757813639424489	0.8757813721903089	1.1796119636642288e-16
4.7	-1.6720830130981517	-1.6720830127358286	-1.67208301309733	0.8759433948718476	0.8759433809641584	3.712308238590367e-16
4.8	-1.6720635091760472	-1.6720635087754603	-1.6720635091751879	0.8760882142361102	0.8760882408827693	3.0531133177191805e-16
4.9	-1.672046513734474	-1.6720465132369382	-1.672046513732678	0.8762176811145113	0.8762176940971164	2.0122792321330962e-16
5.0	-1.6720316915239066	-1.6720316908860369	-1.6720316915204039	0.8763334497341472	0.8763334707326684	2.393918396847994e-16
5.1	-1.6720187540964775	-1.6720187534385924	-1.6720187540946365	0.8764369925923319	0.8764369937204171	3.191891195797325e-16
5.2	-1.6720074529460676	-1.672007452162033	-1.6720074529424112	0.8765296208898207	0.8765296351464051	1.1102230246251565e-16
5.3	-1.6719975737090578	-1.6719975727528424	-1.6719975737028072	0.8766125026002192	0.8766125292486016	2.914335439641036e-16
5.4	-1.6719889312520706	-1.6719889307005364	-1.6719889312502385	0.8766866784592892	0.8766866688195614	2.255140518769849e-16
5.5	-1.6719813655032305	-1.671981364860651	-1.6719813654998978	0.8767530761220139	0.8767530992498689	2.1163626406917047e-16
5.6	-1.6719747379080834	-1.671974737140933	-1.6719747379023202	0.876812522704333	0.8768125342904991	1.1449174941446927e-16
5.7	-1.6719689284114447	-1.6719689274882965	-1.671968928402538	0.8768657558996371	0.8768657985319556	1.942890293094024e-16
5.8	-1.671963832882952	-1.6719638319841286	-1.6719638328783883	0.8769134338368261	0.8769134437384102	3.434752482434078e-16
5.9	-1.671959360917692	-1.6719593598980085	-1.6719593609101742	0.8769561438264659	0.8769561661681871	3.226585665316861e-16
6.0	-1.6719554339544633	-1.671955432784209	-1.6719554339430212	0.8769944101239021	0.8769944410559587	3.5388358909926865e-16
6.1	-1.6719519836635217	-1.671951982454692	-1.6719519836564283	0.8770287008227516	0.8770287111258012	1.8735013540549517e-16
6.2	-1.6719489505633374	-1.671948949227959	-1.6719489505523062	0.8770594339786835	0.877059445848374	2.0469737016526324e-16
6.3	-1.671946282832289	-1.6719462826417009	-1.671946282831912	0.8770869830515711	0.877086993313655	3.5735303605122226e-16
6.4	-1.6719439352865495	-1.6719439350827303	-1.6719439352857979	0.8771116817437218	0.8771116807531949	3.0184188481996443e-16
6.5	-1.671941868499858	-1.6719418682736173	-1.6719418684979421	0.8771338283027759	0.8771338464353328	2.983724378680108e-16
6.6	-1.6719400480446274	-1.6719400477939124	-1.6719400480422437	0.8771536893498718	0.8771537025496376	2.498001805406602e-16
6.7	-1.6719384438369131	-1.6719384435508828	-1.6719384438323204	0.8771715032866242	0.8771715387126858	3.0184188481996443e-16
6.8	-1.6719370295704514	-1.6719370292940032	-1.6719370295685256	0.8771874833282715	0.8771874968934043	3.5041414214731503e-16
6.9	-1.671935782227133	-1.6719357819215876	-1.6719357822235468	0.8772018202048903	0.8772018445029298	2.8449465006019636e-16
7.0	-1.671934681653192	-1.671934681314449	-1.6719346816483764	0.8772146845677631	0.8772146903889455	1.8388068845354155e-16
7.1	-1.6719337101919214	-1.671933709812407	-1.6719337101844611	0.877226229133742	0.8772262516576566	3.469446951953614e-16
7.2	-1.671932852365095	-1.6719328519386039	-1.6719328523542882	0.8772365905967101	0.8772366249891063	3.226585665316861e-16
7.3	-1.6719320945963905	-1.671932094125345	-1.6719320945846556	0.8772458913319315	0.8772458936466647	3.122502256758253e-16
7.4	-1.6719314249710706	-1.671931424447064	-1.671931424955515	0.8772542409161664	0.8772542549185686	3.157196726277789e-16
7.5	-1.6719308330269929	-1.6719308324464368	-1.6719308330066533	0.8772617374838381	0.8772617601495415	3.0531133177191805e-16
7.6	-1.6719303095727334	-1.6719303089327484	-1.6719303095474949	0.8772684689372663	0.8772685008382994	3.608224830031759e-16
7.7	-1.671929846529165	-1.6719298458276817	-1.6719298464984396	0.8772745140269487	0.8772745555628885	3.2959746043559335e-16
7.8	-1.6719294367913797	-1.6719294360281551	-1.6719294367545448	0.8772799433160962	0.8772799788345119	2.740863092043355e-16
7.9	-1.671929074108247	-1.6719290732825713	-1.6719290740653863	0.8772848200420366	0.877284864480992	3.608224830031759e-16
8.0	-1.67192875297729	-1.6719287522501052	-1.6719287529581486	0.8772892008857016	0.8772892186296993	2.949029909160572e-16
