1.0	-1.4152076398462623	-1.4152076398263969	-1.4152076398462778	0.5589709186700877	0.5589709083185695	1.8041124150158794e-16
1.1	-1.3894713690867047	-1.389471369086492	-1.3894713690866873	0.5725772477784025	0.5725772482281664	9.71445146547012e-17
1.2	-1.370035284206145	-1.3700352842052377	-1.370035284206148	0.5832335349355657	0.5832335350150293	2.2898349882893854e-16
1.3	-1.355047897657309	-1.3550478976538403	-1.3550478976572973	0.5916394207825739	0.5916394217801781	2.7755575615628914e-16
1.4	-1.3432741122617327	-1.3432741122503953	-1.3432741122617324	0.5983257057515199	0.5983257039893523	1.734723475976807e-16
1.5	-1.3338698801984272	-1.3338698801652953	-1.3338698801984492	0.6036927866604196	0.6036927813942266	1.1796119636642288e-16
1.6	-1.326245741878307	-1.326245741791492	-1.3262457418783158	0.6080421432208699	0.6080421426826967	2.7755575615628914e-16
1.7	-1.3199818231779155	-1.3199818229700784	-1.3199818231778986	0.6116009972266072	0.6116009918306066	2.185751579730777e-16
1.8	-1.314773571157612	-1.3147735708736303	-1.3147735711576027	0.6145411206457579	0.6145411463234176	6.418476861114186e-17
1.9	-1.310396348917347	-1.3103963488858832	-1.3103963489173265	0.6169929565622938	0.6169929582592206	1.6653345369377348e-16
2.0	-1.3066818751107117	-1.3066818750296205	-1.3066818751107228	0.6190561249991398	0.6190561356580312	2.5673907444456745e-16
2.1	-1.3035022594811474	-1.3035022592679952	-1.3035022594811334	0.6208072023906956	0.6208072162233095	2.7755575615628914e-16
2.2	-1.3007590027479174	-1.3007590026810028	-1.3007590027479472	0.6223054724542456	0.6223054689790251	2.7929047963226594e-16
2.3	-1.2983752977292475	-1.298375297573592	-1.298375297729247	0.6235971793700918	0.6235971839585301	2.463307335887066e-16
2.4	-1.2962905613745126	-1.296290561260641	-1.296290561374529	0.6247186797144373	0.6247186665888946	2.3592239273284576e-16
2.5	-1.294456497257981	-1.2944564971356642	-1.2944564972579613	0.625698785838405	0.6256987743250143	2.3592239273284576e-16
2.6	-1.2928342229758798	-1.2928342228528307	-1.2928342229758598	0.626560515362608	0.6265605136756448	2.740863092043355e-16
2.7	-1.291392148484543	-1.291392148279167	-1.2913921484845166	0.6273224036901777	0.6273223948502109	1.8041124150158794e-16
2.8	-1.2901043907363876	-1.290104390522288	-1.2901043907363758	0.6279994940784136	0.6279994928408308	1.97758476261356e-16
2.9	-1.2889495759600904	-1.2889495756046458	-1.2889495759600678	0.6286040889156332	0.6286040980555188	2.688821387764051e-16
3.0	-1.2879099253601567	-1.2879099248292882	-1.2879099253601431	0.6291463233854854	0.62914632451658	2.0209528495129803e-16
3.1	-1.286970550300627	-1.286970549467654	-1.2869705503005648	0.629634606382376	0.6296346025828149	2.0643209364124004e-16
3.2	-1.2861189039352257	-1.2861189029814013	-1.2861189039351817	0.6300759616828324	0.6300759451676134	2.1597307275911248e-16
3.3	-1.2853443508288573	-1.2853443504551276	-1.2853443508287998	0.6304762937472825	0.630476291657046	2.445960101127298e-16
3.4	-1.2846378264025964	-1.2846378260810685	-1.2846378264025933	0.6308405962316581	0.6308406075827035	2.7755575615628914e-16
3.5	-1.2839915653673797	-1.2839915651621567	-1.2839915653673626	0.6311731166831078	0.6311731072283978	2.5760643618255585e-16
3.6	-1.2833988835914687	-1.28339888328326	-1.2833988835914372	0.6314774875133885	0.6314774838816948	2.5153490401663703e-16
3.7	-1.2828540016847998	-1.2828540012582788	-1.2828540016847563	0.631756830852017	0.6317568373474121	2.0296264668928643e-16
3.8	-1.2823519013992526	-1.2823519007884978	-1.2823519013991513	0.6320138430370011	0.6320138444152326	1.942890293094024e-16
3.9	-1.2818882080280751	-1.2818882073874933	-1.281888208027983	0.6322508631295346	0.6322508543842151	2.2638141361497333e-16
4.0	-1.2814590935435293	-1.2814590927061955	-1.281459093543349	0.6324699288141026	0.6324699247840175	2.7885679876327174e-16
4.1	-1.2810611963826504	-1.281061195414902	-1.2810611963824323	0.6326728222755478	0.632672807311204	2.49366499671666e-16
4.2	-1.280691554679014	-1.2806915534465844	-1.2806915546787137	0.632861108063145	0.632861102176912	2.3071822230491534e-16
4.3	-1.2803475504168733	-1.2803475488001912	-1.2803475504163462	0.6330361645102032	0.6330361801571568	2.6107588313450947e-16
4.4	-1.2800268625062132	-1.2800268621011555	-1.280026862506218	0.6331992099404768	0.6331992220724882	2.47198095326695e-16
4.5	-1.2797274271817447	-1.2797274267057956	-1.279727427181672	0.6333513246337038	0.6333513468272816	2.727852665973529e-16
4.6	-1.2794474044443773	-1.2794474038337271	-1.2794474044441397	0.6334934693225461	0.6334934505310311	2.706168622523819e-16
4.7	-1.2791851495112367	-1.2791851486828556	-1.2791851495106001	0.6336265008378048	0.6336264974123335	2.714842239903703e-16
4.8	-1.2789391884356862	-1.2789391876460932	-1.278939188435436	0.6337511853973994	0.6337511893207103	2.5890747878953846e-16
4.9	-1.2787081972139143	-1.278708196290814	-1.2787081972134646	0.6338682099392101	0.6338682134451732	2.5196858488563123e-16
5.0	-1.278490983818442	-1.278490982664134	-1.2784909838175496	0.6339781918225579	0.6339781917652958	2.5587171270657905e-16
5.1	-1.2782864726982155	-1.278286471463723	-1.2782864726975498	0.6340816871632535	0.634081667259569	2.7755575615628914e-16
5.2	-1.2780936913649943	-1.2780936899579445	-1.2780936913643	0.6341791980193725	0.634179213481827	1.1362438767648086e-16
