-12.566370614359172 + 0.0im	-1.2257114553590117e-6 + 0.0im
-12.550662651091223 + 0.0im	-1.230420855502074e-6 + 0.0im
-12.534954687823275 + 0.0im	-1.235154545544623e-6 + 0.0im
-12.519246724555325 + 0.0im	-1.2399126831525036e-6 + 0.0im
-12.503538761287377 + 0.0im	-1.2446954272280153e-6 + 0.0im
-12.487830798019427 + 0.0im	-1.24950293792119e-6 + 0.0im
-12.47212283475148 + 0.0im	-1.2543353766414038e-6 + 0.0im
-12.45641487148353 + 0.0im	-1.2591929060689775e-6 + 0.0im
-12.440706908215581 + 0.0im	-1.2640756901668877e-6 + 0.0im
-12.424998944947632 + 0.0im	-1.2689838941927039e-6 + 0.0im
-12.409290981679682 + 0.0im	-1.2739176847105708e-6 + 0.0im
-12.393583018411734 + 0.0im	-1.2788772296033365e-6 + 0.0im
-12.377875055143784 + 0.0im	-1.283862698084819e-6 + 0.0im
-12.362167091875836 + 0.0im	-1.288874260712217e-6 + 0.0im
-12.346459128607886 + 0.0im	-1.2939120893986177e-6 + 0.0im
-12.330751165339938 + 0.0im	-1.2989763574256674e-6 + 0.0im
-12.315043202071989 + 0.0im	-1.3040672394563686e-6 + 0.0im
-12.29933523880404 + 0.0im	-1.3091849115480448e-6 + 0.0im
-12.283627275536091 + 0.0im	-1.3143295511653254e-6 + 0.0im
-12.267919312268143 + 0.0im	-1.319501337193483e-6 + 0.0im
-12.252211349000193 + 0.0im	-1.3247004499517116e-6 + 0.0im
-12.236503385732243 + 0.0im	-1.3299270712066413e-6 + 0.0im
-12.220795422464295 + 0.0im	-1.3351813841860315e-6 + 0.0im
-12.205087459196346 + 0.0im	-1.3404635735925218e-6 + 0.0im
-12.189379495928398 + 0.0im	-1.3457738256175843e-6 + 0.0im
-12.173671532660448 + 0.0im	-1.3511123279556438e-6 + 0.0im
-12.1579635693925 + 0.0im	-1.3564792698183475e-6 + 0.0im
-12.14225560612455 + 0.0im	-1.361874841948926e-6 + 0.0im
-12.126547642856602 + 0.0im	-1.3672992366367937e-6 + 0.0im
-12.110839679588652 + 0.0im	-1.3727526477322558e-6 + 0.0im
-12.095131716320704 + 0.0im	-1.3782352706614351e-6 + 0.0im
-12.079423753052755 + 0.0im	-1.3837473024412485e-6 + 0.0im
-12.063715789784805 + 0.0im	-1.3892889416947205e-6 + 0.0im
-12.048007826516857 + 0.0im	-1.3948603886663007e-6 + 0.0im
-12.032299863248907 + 0.0im	-1.4004618452374061e-6 + 0.0im
-12.01659189998096 + 0.0im	-1.4060935149422165e-6 + 0.0im
-12.00088393671301 + 0.0im	-1.4117556029835023e-6 + 0.0im
-11.985175973445061 + 0.0im	-1.4174483162487409e-6 + 0.0im
-11.969468010177112 + 0.0im	-1.4231718633263731e-6 + 0.0im
-11.953760046909164 + 0.0im	-1.428926454522205e-6 + 0.0im
-11.938052083641214 + 0.0im	-1.4347123018760424e-6 + 0.0im
-11.922344120373264 + 0.0im	-1.4405296191785092e-6 + 0.0im
-11.906636157105316 + 0.0im	-1.446378621987997e-6 + 0.0im
-11.890928193837366 + 0.0im	-1.4522595276479144e-6 + 0.0im
-11.875220230569418 + 0.0im	-1.4581725553039632e-6 + 0.0im
-11.859512267301469 + 0.0im	-1.4641179259217834e-6 + 0.0im
-11.84380430403352 + 0.0im	-1.4700958623046662e-6 + 0.0im
-11.82809634076557 + 0.0im	-1.4761065891115951e-6 + 0.0im
-11.812388377497623 + 0.0im	-1.4821503328752718e-6 + 0.0im
-11.796680414229673 + 0.0im	-1.4882273220206255e-6 + 0.0im
-11.780972450961723 + 0.0im	-1.4943377868833138e-6 + 0.0im
-11.765264487693775 + 0.0im	-1.5004819597285364e-6 + 0.0im
-11.749556524425826 + 0.0im	-1.5066600747700136e-6 + 0.0im
-11.733848561157878 + 0.0im	-1.512872368189244e-6 + 0.0im
-11.718140597889928 + 0.0im	-1.5191190781548581e-6 + 0.0im
-11.70243263462198 + 0.0im	-1.5254004448423888e-6 + 0.0im
-11.68672467135403 + 0.0im	-1.5317167104540039e-6 + 0.0im
-11.671016708086082 + 0.0im	-1.5380681192387716e-6 + 0.0im
-11.655308744818132 + 0.0im	-1.5444549175128715e-6 + 0.0im
-11.639600781550184 + 0.0im	-1.5508773536801916e-6 + 0.0im
-11.623892818282235 + 0.0im	-1.5573356782531836e-6 + 0.0im
-11.608184855014285 + 0.0im	-1.5638301438738241e-6 + 0.0im
-11.592476891746337 + 0.0im	-1.5703610053349748e-6 + 0.0im
-11.576768928478387 + 0.0im	-1.576928519601838e-6 + 0.0im
-11.561060965210439 + 0.0im	-1.5835329458337982e-6 + 0.0im
-11.54535300194249 + 0.0im	-1.5901745454064015e-6 + 0.0im
-11.529645038674541 + 0.0im	-1.5968535819336609e-6 + 0.0im
-11.513937075406592 + 0.0im	-1.6035703212906024e-6 + 0.0im
-11.498229112138644 + 0.0im	-1.6103250316360367e-6 + 0.0im
-11.482521148870694 + 0.0im	-1.6171179834356719e-6 + 0.0im
-11.466813185602746 + 0.0im	-1.6239494494853956e-6 + 0.0im
-11.451105222334796 + 0.0im	-1.6308197049349256e-6 + 0.0im
-11.435397259066846 + 0.0im	-1.63772902731167e-6 + 0.0im
-11.419689295798898 + 0.0im	-1.6446776965448797e-6 + 0.0im
-11.403981332530948 + 0.0im	-1.6516659949901285e-6 + 0.0im
-11.388273369263 + 0.0im	-1.6586942074540344e-6 + 0.0im
-11.37256540599505 + 0.0im	-1.6657626212192156e-6 + 0.0im
-11.356857442727103 + 0.0im	-1.6728715260696788e-6 + 0.0im
-11.341149479459153 + 0.0im	-1.6800212143164444e-6 + 0.0im
-11.325441516191205 + 0.0im	-1.6872119808234011e-6 + 0.0im
-11.309733552923255 + 0.0im	-1.6944441230335498e-6 + 0.0im
-11.294025589655305 + 0.0im	-1.7017179409955443e-6 + 0.0im
-11.278317626387357 + 0.0im	-1.7090337373905596e-6 + 0.0im
-11.262609663119408 + 0.0im	-1.7163918175593849e-6 + 0.0im
-11.24690169985146 + 0.0im	-1.7237924895299994e-6 + 0.0im
-11.23119373658351 + 0.0im	-1.731236064045335e-6 + 0.0im
-11.215485773315562 + 0.0im	-1.7387228545914203e-6 + 0.0im
-11.199777810047612 + 0.0im	-1.7462531774259038e-6 + 0.0im
-11.184069846779664 + 0.0im	-1.7538273516068064e-6 + 0.0im
-11.168361883511714 + 0.0im	-1.7614456990218092e-6 + 0.0im
-11.152653920243765 + 0.0im	-1.7691085444176338e-6 + 0.0im
-11.136945956975817 + 0.0im	-1.7768162154300091e-6 + 0.0im
-11.121237993707867 + 0.0im	-1.784569042613858e-6 + 0.0im
-11.105530030439919 + 0.0im	-1.7923673594739645e-6 + 0.0im
-11.08982206717197 + 0.0im	-1.8002115024958475e-6 + 0.0im
-11.074114103904021 + 0.0im	-1.8081018111771673e-6 + 0.0im
-11.058406140636071 + 0.0im	-1.81603862805941e-6 + 0.0im
-11.042698177368123 + 0.0im	-1.8240222987600543e-6 + 0.0im
-11.026990214100174 + 0.0im	-1.8320531720050008e-6 + 0.0im
-11.011282250832226 + 0.0im	-1.8401315996614884e-6 + 0.0im
-10.995574287564276 + 0.0im	-1.8482579367714298e-6 + 0.0im
-10.979866324296326 + 0.0im	-1.8564325415850216e-6 + 0.0im
-10.964158361028378 + 0.0im	-1.864655775594961e-6 + 0.0im
-10.948450397760428 + 0.0im	-1.8729280035709222e-6 + 0.0im
-10.93274243449248 + 0.0im	-1.881249593594483e-6 + 0.0im
-10.91703447122453 + 0.0im	-1.8896209170946022e-6 + 0.0im
-10.901326507956583 + 0.0im	-1.8980423488833285e-6 + 0.0im
-10.885618544688633 + 0.0im	-1.9065142671921554e-6 + 0.0im
-10.869910581420685 + 0.0im	-1.9150370537086747e-6 + 0.0im
