-12.566370614359172 + 0.0im	-6.161905532439411e-5 + 0.0im
-12.550662651091223 + 0.0im	-6.185609356353138e-5 + 0.0im
-12.534954687823275 + 0.0im	-6.209435634513988e-5 + 0.0im
-12.519246724555325 + 0.0im	-6.233385163394526e-5 + 0.0im
-12.503538761287377 + 0.0im	-6.257458745729012e-5 + 0.0im
-12.487830798019427 + 0.0im	-6.28165719057128e-5 + 0.0im
-12.47212283475148 + 0.0im	-6.305981313353179e-5 + 0.0im
-12.45641487148353 + 0.0im	-6.330431935943643e-5 + 0.0im
-12.440706908215581 + 0.0im	-6.355009886708489e-5 + 0.0im
-12.424998944947632 + 0.0im	-6.379716000570678e-5 + 0.0im
-12.409290981679682 + 0.0im	-6.404551119071385e-5 + 0.0im
-12.393583018411734 + 0.0im	-6.429516090431627e-5 + 0.0im
-12.377875055143784 + 0.0im	-6.454611769614531e-5 + 0.0im
-12.362167091875836 + 0.0im	-6.479839018388473e-5 + 0.0im
-12.346459128607886 + 0.0im	-6.505198705390551e-5 + 0.0im
-12.330751165339938 + 0.0im	-6.530691706191085e-5 + 0.0im
-12.315043202071989 + 0.0im	-6.556318903358574e-5 + 0.0im
-12.29933523880404 + 0.0im	-6.582081186525486e-5 + 0.0im
-12.283627275536091 + 0.0im	-6.607979452454684e-5 + 0.0im
-12.267919312268143 + 0.0im	-6.6340146051066e-5 + 0.0im
-12.252211349000193 + 0.0im	-6.660187555707249e-5 + 0.0im
-12.236503385732243 + 0.0im	-6.68649922281666e-5 + 0.0im
-12.220795422464295 + 0.0im	-6.712950532398485e-5 + 0.0im
-12.205087459196346 + 0.0im	-6.73954241789002e-5 + 0.0im
-12.189379495928398 + 0.0im	-6.766275820273132e-5 + 0.0im
-12.173671532660448 + 0.0im	-6.793151688146018e-5 + 0.0im
-12.1579635693925 + 0.0im	-6.820170977795548e-5 + 0.0im
-12.14225560612455 + 0.0im	-6.847334653270693e-5 + 0.0im
-12.126547642856602 + 0.0im	-6.874643686456362e-5 + 0.0im
-12.110839679588652 + 0.0im	-6.902099057148631e-5 + 0.0im
-12.095131716320704 + 0.0im	-6.929701753130091e-5 + 0.0im
-12.079423753052755 + 0.0im	-6.957452770246623e-5 + 0.0im
-12.063715789784805 + 0.0im	-6.985353112484702e-5 + 0.0im
-12.048007826516857 + 0.0im	-7.01340379204958e-5 + 0.0im
-12.032299863248907 + 0.0im	-7.041605829444535e-5 + 0.0im
-12.01659189998096 + 0.0im	-7.06996025355078e-5 + 0.0im
-12.00088393671301 + 0.0im	-7.098468101708334e-5 + 0.0im
-11.985175973445061 + 0.0im	-7.127130419797824e-5 + 0.0im
-11.969468010177112 + 0.0im	-7.155948262323075e-5 + 0.0im
-11.953760046909164 + 0.0im	-7.184922692494824e-5 + 0.0im
-11.938052083641214 + 0.0im	-7.214054782315255e-5 + 0.0im
-11.922344120373264 + 0.0im	-7.243345612663425e-5 + 0.0im
-11.906636157105316 + 0.0im	-7.272796273381722e-5 + 0.0im
-11.890928193837366 + 0.0im	-7.302407863363309e-5 + 0.0im
-11.875220230569418 + 0.0im	-7.33218149064049e-5 + 0.0im
-11.859512267301469 + 0.0im	-7.36211827247408e-5 + 0.0im
-11.84380430403352 + 0.0im	-7.392219335443857e-5 + 0.0im
-11.82809634076557 + 0.0im	-7.422485815539937e-5 + 0.0im
-11.812388377497623 + 0.0im	-7.452918858255245e-5 + 0.0im
-11.796680414229673 + 0.0im	-7.483519618679002e-5 + 0.0im
-11.780972450961723 + 0.0im	-7.514289261591186e-5 + 0.0im
-11.765264487693775 + 0.0im	-7.54522896155841e-5 + 0.0im
-11.749556524425826 + 0.0im	-7.576339903030337e-5 + 0.0im
-11.733848561157878 + 0.0im	-7.607623280437741e-5 + 0.0im
-11.718140597889928 + 0.0im	-7.639080298291241e-5 + 0.0im
-11.70243263462198 + 0.0im	-7.670712171281573e-5 + 0.0im
-11.68672467135403 + 0.0im	-7.702520124380594e-5 + 0.0im
-11.671016708086082 + 0.0im	-7.734505392943775e-5 + 0.0im
-11.655308744818132 + 0.0im	-7.766669222813733e-5 + 0.0im
-11.639600781550184 + 0.0im	-7.79901287042491e-5 + 0.0im
-11.623892818282235 + 0.0im	-7.831537602909508e-5 + 0.0im
-11.608184855014285 + 0.0im	-7.864244698204741e-5 + 0.0im
-11.592476891746337 + 0.0im	-7.897135445161065e-5 + 0.0im
-11.576768928478387 + 0.0im	-7.930211143652047e-5 + 0.0im
-11.561060965210439 + 0.0im	-7.963473104685069e-5 + 0.0im
-11.54535300194249 + 0.0im	-7.996922650513655e-5 + 0.0im
-11.529645038674541 + 0.0im	-8.030561114750946e-5 + 0.0im
-11.513937075406592 + 0.0im	-8.06438984248453e-5 + 0.0im
-11.498229112138644 + 0.0im	-8.098410190392564e-5 + 0.0im
-11.482521148870694 + 0.0im	-8.132623526861385e-5 + 0.0im
-11.466813185602746 + 0.0im	-8.167031232104274e-5 + 0.0im
-11.451105222334796 + 0.0im	-8.201634698281963e-5 + 0.0im
-11.435397259066846 + 0.0im	-8.236435329624026e-5 + 0.0im
-11.419689295798898 + 0.0im	-8.271434542552258e-5 + 0.0im
-11.403981332530948 + 0.0im	-8.306633765805159e-5 + 0.0im
-11.388273369263 + 0.0im	-8.342034440563885e-5 + 0.0im
-11.37256540599505 + 0.0im	-8.377638020579944e-5 + 0.0im
-11.356857442727103 + 0.0im	-8.413445972304169e-5 + 0.0im
-11.341149479459153 + 0.0im	-8.449459775017139e-5 + 0.0im
-11.325441516191205 + 0.0im	-8.485680920961533e-5 + 0.0im
-11.309733552923255 + 0.0im	-8.522110915475564e-5 + 0.0im
-11.294025589655305 + 0.0im	-8.558751277128413e-5 + 0.0im
-11.278317626387357 + 0.0im	-8.595603537857078e-5 + 0.0im
-11.262609663119408 + 0.0im	-8.632669243104836e-5 + 0.0im
-11.24690169985146 + 0.0im	-8.669949951961333e-5 + 0.0im
-11.23119373658351 + 0.0im	-8.707447237304672e-5 + 0.0im
-11.215485773315562 + 0.0im	-8.745162685944707e-5 + 0.0im
-11.199777810047612 + 0.0im	-8.783097898768438e-5 + 0.0im
-11.184069846779664 + 0.0im	-8.821254490886975e-5 + 0.0im
-11.168361883511714 + 0.0im	-8.85963409178436e-5 + 0.0im
-11.152653920243765 + 0.0im	-8.898238345467996e-5 + 0.0im
-11.136945956975817 + 0.0im	-8.937068910621314e-5 + 0.0im
-11.121237993707867 + 0.0im	-8.976127460757803e-5 + 0.0im
-11.105530030439919 + 0.0im	-9.015415684377127e-5 + 0.0im
-11.08982206717197 + 0.0im	-9.054935285123231e-5 + 0.0im
-11.074114103904021 + 0.0im	-9.094687981944254e-5 + 0.0im
-11.058406140636071 + 0.0im	-9.134675509254218e-5 + 0.0im
-11.042698177368123 + 0.0im	-9.174899617097137e-5 + 0.0im
-11.026990214100174 + 0.0im	-9.215362071312749e-5 + 0.0im
-11.011282250832226 + 0.0im	-9.256064653704311e-5 + 0.0im
-10.995574287564276 + 0.0im	-9.297009162208729e-5 + 0.0im
-10.979866324296326 + 0.0im	-9.338197411068382e-5 + 0.0im
-10.964158361028378 + 0.0im	-9.379631231005468e-5 + 0.0im
-10.948450397760428 + 0.0im	-9.421312469398056e-5 + 0.0im
-10.93274243449248 + 0.0im	-9.46324299045878e-5 + 0.0im
-10.91703447122453 + 0.0im	-9.505424675415282e-5 + 0.0im
-10.901326507956583 + 0.0im	-9.547859422693365e-5 + 0.0im
-10.885618544688633 + 0.0im	-9.590549148101917e-5 + 0.0im
-10.869910581420685 + 0.0im	-9.633495785020599e-5 + 0.0im
