-12.566370614359172 + 0.0im	-6.174602199104485e-5 + 0.0im
-12.550662651091223 + 0.0im	-6.198374630415604e-5 + 0.0im
-12.534954687823275 + 0.0im	-6.22227000190555e-5 + 0.0im
-12.519246724555325 + 0.0im	-6.246289114267343e-5 + 0.0im
-12.503538761287377 + 0.0im	-6.270432774499099e-5 + 0.0im
-12.487830798019427 + 0.0im	-6.294701795962214e-5 + 0.0im
-12.47212283475148 + 0.0im	-6.319096998440407e-5 + 0.0im
-12.45641487148353 + 0.0im	-6.343619208199176e-5 + 0.0im
-12.440706908215581 + 0.0im	-6.368269258046356e-5 + 0.0im
-12.424998944947632 + 0.0im	-6.393047987392756e-5 + 0.0im
-12.409290981679682 + 0.0im	-6.417956242313694e-5 + 0.0im
-12.393583018411734 + 0.0im	-6.442994875611378e-5 + 0.0im
-12.377875055143784 + 0.0im	-6.468164746877747e-5 + 0.0im
-12.362167091875836 + 0.0im	-6.493466722557939e-5 + 0.0im
-12.346459128607886 + 0.0im	-6.518901676014376e-5 + 0.0im
-12.330751165339938 + 0.0im	-6.544470487592231e-5 + 0.0im
-12.315043202071989 + 0.0im	-6.570174044684404e-5 + 0.0im
-12.29933523880404 + 0.0im	-6.596013241798498e-5 + 0.0im
-12.283627275536091 + 0.0im	-6.621988980623226e-5 + 0.0im
-12.267919312268143 + 0.0im	-6.64810217009683e-5 + 0.0im
-12.252211349000193 + 0.0im	-6.674353726475145e-5 + 0.0im
-12.236503385732243 + 0.0im	-6.700744573401067e-5 + 0.0im
-12.220795422464295 + 0.0im	-6.727275641974645e-5 + 0.0im
-12.205087459196346 + 0.0im	-6.753947870823784e-5 + 0.0im
-12.189379495928398 + 0.0im	-6.780762206175867e-5 + 0.0im
-12.173671532660448 + 0.0im	-6.807719601929871e-5 + 0.0im
-12.1579635693925 + 0.0im	-6.834821019729931e-5 + 0.0im
-12.14225560612455 + 0.0im	-6.862067429039105e-5 + 0.0im
-12.126547642856602 + 0.0im	-6.88945980721398e-5 + 0.0im
-12.110839679588652 + 0.0im	-6.916999139580477e-5 + 0.0im
-12.095131716320704 + 0.0im	-6.944686419510075e-5 + 0.0im
-12.079423753052755 + 0.0im	-6.972522648497312e-5 + 0.0im
-12.063715789784805 + 0.0im	-7.000508836237699e-5 + 0.0im
-12.048007826516857 + 0.0im	-7.028646000706954e-5 + 0.0im
-12.032299863248907 + 0.0im	-7.056935168240497e-5 + 0.0im
-12.01659189998096 + 0.0im	-7.08537737361446e-5 + 0.0im
-12.00088393671301 + 0.0im	-7.113973660127326e-5 + 0.0im
-11.985175973445061 + 0.0im	-7.142725079682605e-5 + 0.0im
-11.969468010177112 + 0.0im	-7.171632692871835e-5 + 0.0im
-11.953760046909164 + 0.0im	-7.200697569059436e-5 + 0.0im
-11.938052083641214 + 0.0im	-7.229920786468129e-5 + 0.0im
-11.922344120373264 + 0.0im	-7.259303432264896e-5 + 0.0im
-11.906636157105316 + 0.0im	-7.288846602648442e-5 + 0.0im
-11.890928193837366 + 0.0im	-7.318551402937572e-5 + 0.0im
-11.875220230569418 + 0.0im	-7.348418947660277e-5 + 0.0im
-11.859512267301469 + 0.0im	-7.378450360644082e-5 + 0.0im
-11.84380430403352 + 0.0im	-7.40864677510741e-5 + 0.0im
-11.82809634076557 + 0.0im	-7.439009333751611e-5 + 0.0im
-11.812388377497623 + 0.0im	-7.469539188854814e-5 + 0.0im
-11.796680414229673 + 0.0im	-7.500237502365769e-5 + 0.0im
-11.780972450961723 + 0.0im	-7.531105445999952e-5 + 0.0im
-11.765264487693775 + 0.0im	-7.56214420133573e-5 + 0.0im
-11.749556524425826 + 0.0im	-7.593354959912036e-5 + 0.0im
-11.733848561157878 + 0.0im	-7.624738923327466e-5 + 0.0im
-11.718140597889928 + 0.0im	-7.656297303340121e-5 + 0.0im
-11.70243263462198 + 0.0im	-7.688031321968434e-5 + 0.0im
-11.68672467135403 + 0.0im	-7.719942211593722e-5 + 0.0im
-11.671016708086082 + 0.0im	-7.752031215063295e-5 + 0.0im
-11.655308744818132 + 0.0im	-7.784299585795515e-5 + 0.0im
-11.639600781550184 + 0.0im	-7.816748587885053e-5 + 0.0im
