-12.566370614359172 + 0.0im	2.665106671406286e-6 + 0.0im
-12.550662651091223 + 0.0im	2.6712514401600217e-6 + 0.0im
-12.534954687823275 + 0.0im	2.677417534448367e-6 + 0.0im
-12.519246724555325 + 0.0im	2.6836050532957933e-6 + 0.0im
-12.503538761287377 + 0.0im	2.6898140963035113e-6 + 0.0im
-12.487830798019427 + 0.0im	2.6960447636535443e-6 + 0.0im
-12.47212283475148 + 0.0im	2.7022971561128093e-6 + 0.0im
-12.45641487148353 + 0.0im	2.7085713750372494e-6 + 0.0im
-12.440706908215581 + 0.0im	2.7148675223758816e-6 + 0.0im
-12.424998944947632 + 0.0im	2.7211857006751387e-6 + 0.0im
-12.409290981679682 + 0.0im	2.7275260130829368e-6 + 0.0im
-12.393583018411734 + 0.0im	2.733888563352996e-6 + 0.0im
-12.377875055143784 + 0.0im	2.7402734558491474e-6 + 0.0im
-12.362167091875836 + 0.0im	2.7466807955495565e-6 + 0.0im
-12.346459128607886 + 0.0im	2.753110688051168e-6 + 0.0im
-12.330751165339938 + 0.0im	2.759563239574049e-6 + 0.0im
-12.315043202071989 + 0.0im	2.7660385569659068e-6 + 0.0im
-12.29933523880404 + 0.0im	2.772536747706383e-6 + 0.0im
-12.283627275536091 + 0.0im	2.7790579199117362e-6 + 0.0im
-12.267919312268143 + 0.0im	2.7856021823392694e-6 + 0.0im
-12.252211349000193 + 0.0im	2.792169644391939e-6 + 0.0im
-12.236503385732243 + 0.0im	2.798760416122991e-6 + 0.0im
-12.220795422464295 + 0.0im	2.805374608240551e-6 + 0.0im
-12.205087459196346 + 0.0im	2.812012332112426e-6 + 0.0im
-12.189379495928398 + 0.0im	2.818673699770759e-6 + 0.0im
-12.173671532660448 + 0.0im	2.8253588239167907e-6 + 0.0im
-12.1579635693925 + 0.0im	2.832067817925707e-6 + 0.0im
-12.14225560612455 + 0.0im	2.8388007958515026e-6 + 0.0im
-12.126547642856602 + 0.0im	2.845557872431861e-6 + 0.0im
-12.110839679588652 + 0.0im	2.8523391630930805e-6 + 0.0im
-12.095131716320704 + 0.0im	2.8591447839550396e-6 + 0.0im
-12.079423753052755 + 0.0im	2.865974851836271e-6 + 0.0im
-12.063715789784805 + 0.0im	2.8728294842589596e-6 + 0.0im
-12.048007826516857 + 0.0im	2.879708799454115e-6 + 0.0im
-12.032299863248907 + 0.0im	2.886612916366614e-6 + 0.0im
-12.01659189998096 + 0.0im	2.8935419546605415e-6 + 0.0im
-12.00088393671301 + 0.0im	2.900496034724271e-6 + 0.0im
-11.985175973445061 + 0.0im	2.9074752776758634e-6 + 0.0im
-11.969468010177112 + 0.0im	2.9144798053683743e-6 + 0.0im
-11.953760046909164 + 0.0im	2.9215097403951054e-6 + 0.0im
-11.938052083641214 + 0.0im	2.9285652060952535e-6 + 0.0im
-11.922344120373264 + 0.0im	2.9356463265591472e-6 + 0.0im
-11.906636157105316 + 0.0im	2.9427532266338834e-6 + 0.0im
-11.890928193837366 + 0.0im	2.9498860319288247e-6 + 0.0im
-11.875220230569418 + 0.0im	2.957044868821232e-6 + 0.0im
-11.859512267301469 + 0.0im	2.9642298644620042e-6 + 0.0im
-11.84380430403352 + 0.0im	2.9714411467811838e-6 + 0.0im
-11.82809634076557 + 0.0im	2.9786788444938802e-6 + 0.0im
-11.812388377497623 + 0.0im	2.985943087105996e-6 + 0.0im
-11.796680414229673 + 0.0im	2.9932340049201138e-6 + 0.0im
-11.780972450961723 + 0.0im	3.000551729041382e-6 + 0.0im
-11.765264487693775 + 0.0im	3.00789639138349e-6 + 0.0im
-11.749556524425826 + 0.0im	3.0152681246745967e-6 + 0.0im
-11.733848561157878 + 0.0im	3.0226670624634795e-6 + 0.0im
-11.718140597889928 + 0.0im	3.030093339125613e-6 + 0.0im
-11.70243263462198 + 0.0im	3.0375470898694e-6 + 0.0im
-11.68672467135403 + 0.0im	3.0450284507421763e-6 + 0.0im
-11.671016708086082 + 0.0im	3.052537558636746e-6 + 0.0im
-11.655308744818132 + 0.0im	3.0600745512975155e-6 + 0.0im
-11.639600781550184 + 0.0im	3.0676395673270095e-6 + 0.0im
-11.623892818282235 + 0.0im	3.0752327461922987e-6 + 0.0im
-11.608184855014285 + 0.0im	3.08285422823135e-6 + 0.0im
-11.592476891746337 + 0.0im	3.0905041546596992e-6 + 0.0im
-11.576768928478387 + 0.0im	3.0981826675770575e-6 + 0.0im
-11.561060965210439 + 0.0im	3.1058899099740133e-6 + 0.0im
-11.54535300194249 + 0.0im	3.1136260257386064e-6 + 0.0im
-11.529645038674541 + 0.0im	3.121391159663338e-6 + 0.0im
-11.513937075406592 + 0.0im	3.1291854574518113e-6 + 0.0im
-11.498229112138644 + 0.0im	3.1370090657257534e-6 + 0.0im
-11.482521148870694 + 0.0im	3.1448621320319437e-6 + 0.0im
-11.466813185602746 + 0.0im	3.152744804849288e-6 + 0.0im
