-12.566370614359172 + 0.0im	2.6636925391174464e-6 + 0.0im
-12.550662651091223 + 0.0im	2.669829825985902e-6 + 0.0im
-12.534954687823275 + 0.0im	2.6759883928600846e-6 + 0.0im
-12.519246724555325 + 0.0im	2.6821683384432088e-6 + 0.0im
-12.503538761287377 + 0.0im	2.6883697620126718e-6 + 0.0im
-12.487830798019427 + 0.0im	2.694592763424035e-6 + 0.0im
-12.47212283475148 + 0.0im	2.7008374431151283e-6 + 0.0im
-12.45641487148353 + 0.0im	2.70710390211008e-6 + 0.0im
-12.440706908215581 + 0.0im	2.71339224202352e-6 + 0.0im
-12.424998944947632 + 0.0im	2.7197025650646297e-6 + 0.0im
-12.409290981679682 + 0.0im	2.726034974041419e-6 + 0.0im
-12.393583018411734 + 0.0im	2.732389572364901e-6 + 0.0im
-12.377875055143784 + 0.0im	2.7387664640533858e-6 + 0.0im
-12.362167091875836 + 0.0im	2.7451657537367393e-6 + 0.0im
-12.346459128607886 + 0.0im	2.751587546660745e-6 + 0.0im
-12.330751165339938 + 0.0im	2.758031948691437e-6 + 0.0im
-12.315043202071989 + 0.0im	2.7644990663195366e-6 + 0.0im
-12.29933523880404 + 0.0im	2.7709890066648514e-6 + 0.0im
-12.283627275536091 + 0.0im	2.7775018774807895e-6 + 0.0im
-12.267919312268143 + 0.0im	2.784037787158837e-6 + 0.0im
-12.252211349000193 + 0.0im	2.7905968447331464e-6 + 0.0im
-12.236503385732243 + 0.0im	2.7971791598850846e-6 + 0.0im
-12.220795422464295 + 0.0im	2.8037848429478837e-6 + 0.0im
-12.205087459196346 + 0.0im	2.810414004911303e-6 + 0.0im
-12.189379495928398 + 0.0im	2.8170667574263194e-6 + 0.0im
-12.173671532660448 + 0.0im	2.82374321280991e-6 + 0.0im
-12.1579635693925 + 0.0im	2.8304434840497672e-6 + 0.0im
-12.14225560612455 + 0.0im	2.8371676848091877e-6 + 0.0im
-12.126547642856602 + 0.0im	2.8439159294319102e-6 + 0.0im
-12.110839679588652 + 0.0im	2.8506883329470016e-6 + 0.0im
-12.095131716320704 + 0.0im	2.857485011073863e-6 + 0.0im
-12.079423753052755 + 0.0im	2.8643060802271373e-6 + 0.0im
-12.063715789784805 + 0.0im	2.871151657521798e-6 + 0.0im
-12.048007826516857 + 0.0im	2.878021860778224e-6 + 0.0im
-12.032299863248907 + 0.0im	2.8849168085272773e-6 + 0.0im
-12.01659189998096 + 0.0im	2.8918366200154777e-6 + 0.0im
-12.00088393671301 + 0.0im	2.898781415210234e-6 + 0.0im
-11.985175973445061 + 0.0im	2.9057513148050536e-6 + 0.0im
-11.969468010177112 + 0.0im	2.912746440224857e-6 + 0.0im
-11.953760046909164 + 0.0im	2.9197669136313073e-6 + 0.0im
-11.938052083641214 + 0.0im	2.9268128579282075e-6 + 0.0im
-11.922344120373264 + 0.0im	2.933884396766916e-6 + 0.0im
-11.906636157105316 + 0.0im	2.9409816545518077e-6 + 0.0im
-11.890928193837366 + 0.0im	2.9481047564458338e-6 + 0.0im
-11.875220230569418 + 0.0im	2.9552538283760713e-6 + 0.0im
-11.859512267301469 + 0.0im	2.962428997039329e-6 + 0.0im
-11.84380430403352 + 0.0im	2.9696303899078752e-6 + 0.0im
-11.82809634076557 + 0.0im	2.9768581352350327e-6 + 0.0im
-11.812388377497623 + 0.0im	2.9841123620610902e-6 + 0.0im
-11.796680414229673 + 0.0im	2.991393200218978e-6 + 0.0im
-11.780972450961723 + 0.0im	2.9987007803402456e-6 + 0.0im
-11.765264487693775 + 0.0im	3.006035233860954e-6 + 0.0im
-11.749556524425826 + 0.0im	3.013396693027528e-6 + 0.0im
-11.733848561157878 + 0.0im	3.020785290902971e-6 + 0.0im
-11.718140597889928 + 0.0im	3.0282011613727664e-6 + 0.0im
-11.70243263462198 + 0.0im	3.03564443915109e-6 + 0.0im
-11.68672467135403 + 0.0im	3.0431152597869513e-6 + 0.0im
-11.671016708086082 + 0.0im	3.050613759670482e-6 + 0.0im
-11.655308744818132 + 0.0im	3.0581400760391284e-6 + 0.0im
-11.639600781550184 + 0.0im	3.065694346984046e-6 + 0.0im
-11.623892818282235 + 0.0im	3.073276711456565e-6 + 0.0im
-11.608184855014285 + 0.0im	3.080887309274476e-6 + 0.0im
-11.592476891746337 + 0.0im	3.0885262811286686e-6 + 0.0im
-11.576768928478387 + 0.0im	3.0961937685896856e-6 + 0.0im
-11.561060965210439 + 0.0im	3.1038899141143144e-6 + 0.0im
-11.54535300194249 + 0.0im	3.1116148610522755e-6 + 0.0im
-11.529645038674541 + 0.0im	3.119368753652966e-6 + 0.0im
-11.513937075406592 + 0.0im	3.127151737072258e-6 + 0.0im
-11.498229112138644 + 0.0im	3.1349639573794285e-6 + 0.0im
-11.482521148870694 + 0.0im	3.142805561563925e-6 + 0.0im
-11.466813185602746 + 0.0im	3.1506766975425054e-6 + 0.0im
-11.451105222334796 + 0.0im	3.1585775141662184e-6 + 0.0im
-11.435397259066846 + 0.0im	3.1665081612274965e-6 + 0.0im
-11.419689295798898 + 0.0im	3.174468789467381e-6 + 0.0im
-11.403981332530948 + 0.0im	3.182459550582703e-6 + 0.0im
-11.388273369263 + 0.0im	3.1904805972334046e-6 + 0.0im
-11.37256540599505 + 0.0im	3.1985320830499165e-6 + 0.0im
-11.356857442727103 + 0.0im	3.206614162640627e-6 + 0.0im
-11.341149479459153 + 0.0im	3.2147269915992124e-6 + 0.0im
-11.325441516191205 + 0.0im	3.2228707265124642e-6 + 0.0im
-11.309733552923255 + 0.0im	3.2310455249676865e-6 + 0.0im
-11.294025589655305 + 0.0im	3.239251545560574e-6 + 0.0im
-11.278317626387357 + 0.0im	3.247488947902817e-6 + 0.0im
-11.262609663119408 + 0.0im	3.255757892630142e-6 + 0.0im
-11.24690169985146 + 0.0im	3.2640585414100085e-6 + 0.0im
-11.23119373658351 + 0.0im	3.272391056949787e-6 + 0.0im
-11.215485773315562 + 0.0im	3.280755603004677e-6 + 0.0im
-11.199777810047612 + 0.0im	3.289152344385936e-6 + 0.0im
-11.184069846779664 + 0.0im	3.2975814469690152e-6 + 0.0im
-11.168361883511714 + 0.0im	3.3060430777018533e-6 + 0.0im
-11.152653920243765 + 0.0im	3.314537404613279e-6 + 0.0im
-11.136945956975817 + 0.0im	3.323064596821335e-6 + 0.0im
-11.121237993707867 + 0.0im	3.3316248245419616e-6 + 0.0im
-11.105530030439919 + 0.0im	3.340218259097385e-6 + 0.0im
-11.08982206717197 + 0.0im	3.3488450729249003e-6 + 0.0im
-11.074114103904021 + 0.0im	3.35750543958557e-6 + 0.0im
-11.058406140636071 + 0.0im	3.36619953377309e-6 + 0.0im
-11.042698177368123 + 0.0im	3.374927531322695e-6 + 0.0im
-11.026990214100174 + 0.0im	3.3836896092200517e-6 + 0.0im
-11.011282250832226 + 0.0im	3.3924859456104463e-6 + 0.0im
-10.995574287564276 + 0.0im	3.401316719807882e-6 + 0.0im
-10.979866324296326 + 0.0im	3.4101821123043032e-6 + 0.0im
-10.964158361028378 + 0.0im	3.41908230477897e-6 + 0.0im
-10.948450397760428 + 0.0im	3.4280174801078175e-6 + 0.0im
-10.93274243449248 + 0.0im	3.4369878223729863e-6 + 0.0im
-10.91703447122453 + 0.0im	3.4459935168724e-6 + 0.0im
-10.901326507956583 + 0.0im	3.4550347501294296e-6 + 0.0im
-10.885618544688633 + 0.0im	3.4641117099026923e-6 + 0.0im
-10.869910581420685 + 0.0im	3.4732245851958355e-6 + 0.0im
-10.854202618152735 + 0.0im	3.4823735662676056e-6 + 0.0im
-10.838494654884787 + 0.0im	3.4915588446417528e-6 + 0.0im
-10.822786691616837 + 0.0im	3.500780613117277e-6 + 0.0im
-10.807078728348888 + 0.0im	3.510039065778581e-6 + 0.0im
-10.79137076508094 + 0.0im	3.519334398005874e-6 + 0.0im
-10.77566280181299 + 0.0im	3.528666806485513e-6 + 0.0im
-10.759954838545042 + 0.0im	3.538036489220603e-6 + 0.0im
-10.744246875277092 + 0.0im	3.547443645541572e-6 + 0.0im
-10.728538912009144 + 0.0im	3.55688847611689e-6 + 0.0im
-10.712830948741194 + 0.0im	3.566371182963928e-6 + 0.0im
-10.697122985473246 + 0.0im	3.5758919694598524e-6 + 0.0im
-10.681415022205297 + 0.0im	3.585451040352732e-6 + 0.0im
-10.665707058937347 + 0.0im	3.595048601772492e-6 + 0.0im
-10.649999095669399 + 0.0im	3.6046848612423603e-6 + 0.0im
-10.634291132401449 + 0.0im	3.6143600276901205e-6 + 0.0im
-10.618583169133501 + 0.0im	3.6240743114595597e-6 + 0.0im
-10.602875205865551 + 0.0im	3.6338279243220617e-6 + 0.0im
-10.587167242597603 + 0.0im	3.6436210794882536e-6 + 0.0im
-10.571459279329654 + 0.0im	3.6534539916198637e-6 + 0.0im
