-12.566370614359172 + 0.0im	-1.2349616787829898e-6 + 0.0im
-12.550662651091223 + 0.0im	-1.23971643327309e-6 + 0.0im
-12.534954687823275 + 0.0im	-1.2444957779082414e-6 + 0.0im
-12.519246724555325 + 0.0im	-1.2492998728465624e-6 + 0.0im
-12.503538761287377 + 0.0im	-1.2541288795073787e-6 + 0.0im
-12.487830798019427 + 0.0im	-1.2589829605828761e-6 + 0.0im
-12.47212283475148 + 0.0im	-1.2638622800499242e-6 + 0.0im
-12.45641487148353 + 0.0im	-1.2687670031819781e-6 + 0.0im
-12.440706908215581 + 0.0im	-1.2736972965611643e-6 + 0.0im
-12.424998944947632 + 0.0im	-1.2786533280904144e-6 + 0.0im
-12.409290981679682 + 0.0im	-1.2836352670058039e-6 + 0.0im
-12.393583018411734 + 0.0im	-1.2886432838890176e-6 + 0.0im
-12.377875055143784 + 0.0im	-1.2936775506798732e-6 + 0.0im
-12.362167091875836 + 0.0im	-1.2987382406891023e-6 + 0.0im
-12.346459128607886 + 0.0im	-1.3038255286111453e-6 + 0.0im
-12.330751165339938 + 0.0im	-1.3089395905371467e-6 + 0.0im
-12.315043202071989 + 0.0im	-1.3140806039681367e-6 + 0.0im
-12.29933523880404 + 0.0im	-1.3192487478282213e-6 + 0.0im
-12.283627275536091 + 0.0im	-1.3244442024780908e-6 + 0.0im
-12.267919312268143 + 0.0im	-1.3296671497284908e-6 + 0.0im
-12.252211349000193 + 0.0im	-1.3349177728539945e-6 + 0.0im
-12.236503385732243 + 0.0im	-1.3401962566068348e-6 + 0.0im
-12.220795422464295 + 0.0im	-1.3455027872309252e-6 + 0.0im
-12.205087459196346 + 0.0im	-1.3508375524760117e-6 + 0.0im
-12.189379495928398 + 0.0im	-1.356200741611964e-6 + 0.0im
-12.173671532660448 + 0.0im	-1.361592545443344e-6 + 0.0im
-12.1579635693925 + 0.0im	-1.3670131563239186e-6 + 0.0im
-12.14225560612455 + 0.0im	-1.3724627681715238e-6 + 0.0im
-12.126547642856602 + 0.0im	-1.3779415764830206e-6 + 0.0im
-12.110839679588652 + 0.0im	-1.3834497783493807e-6 + 0.0im
-12.095131716320704 + 0.0im	-1.3889875724710039e-6 + 0.0im
-12.079423753052755 + 0.0im	-1.394555159173173e-6 + 0.0im
-12.063715789784805 + 0.0im	-1.4001527404216734e-6 + 0.0im
-12.048007826516857 + 0.0im	-1.4057805198385784e-6 + 0.0im
-12.032299863248907 + 0.0im	-1.4114387027182616e-6 + 0.0im
-12.01659189998096 + 0.0im	-1.4171274960435298e-6 + 0.0im
-12.00088393671301 + 0.0im	-1.4228471085019462e-6 + 0.0im
-11.985175973445061 + 0.0im	-1.4285977505023736e-6 + 0.0im
-11.969468010177112 + 0.0im	-1.4343796341916522e-6 + 0.0im
-11.953760046909164 + 0.0im	-1.440192973471488e-6 + 0.0im
-11.938052083641214 + 0.0im	-1.4460379840155684e-6 + 0.0im
-11.922344120373264 + 0.0im	-1.4519148832867583e-6 + 0.0im
-11.906636157105316 + 0.0im	-1.4578238905546076e-6 + 0.0im
-11.890928193837366 + 0.0im	-1.4637652269129979e-6 + 0.0im
-11.875220230569418 + 0.0im	-1.469739115298041e-6 + 0.0im
-11.859512267301469 + 0.0im	-1.4757457805060356e-6 + 0.0im
-11.84380430403352 + 0.0im	-1.4817854492118446e-6 + 0.0im
-11.82809634076557 + 0.0im	-1.4878583499872878e-6 + 0.0im
-11.812388377497623 + 0.0im	-1.4939647133198289e-6 + 0.0im
-11.796680414229673 + 0.0im	-1.5001047716315172e-6 + 0.0im
-11.780972450961723 + 0.0im	-1.5062787592980148e-6 + 0.0im
-11.765264487693775 + 0.0im	-1.512486912667993e-6 + 0.0im
-11.749556524425826 + 0.0im	-1.518729470082622e-6 + 0.0im
-11.733848561157878 + 0.0im	-1.5250066718953695e-6 + 0.0im
-11.718140597889928 + 0.0im	-1.5313187604919302e-6 + 0.0im
-11.70243263462198 + 0.0im	-1.5376659803105574e-6 + 0.0im
-11.68672467135403 + 0.0im	-1.5440485778624221e-6 + 0.0im
-11.671016708086082 + 0.0im	-1.5504668017522953e-6 + 0.0im
-11.655308744818132 + 0.0im	-1.5569209026995938e-6 + 0.0im
-11.639600781550184 + 0.0im	-1.5634111335593763e-6 + 0.0im
-11.623892818282235 + 0.0im	-1.5699377493438878e-6 + 0.0im
-11.608184855014285 + 0.0im	-1.5765010072441302e-6 + 0.0im
-11.592476891746337 + 0.0im	-1.5831011666518307e-6 + 0.0im
-11.576768928478387 + 0.0im	-1.589738489181579e-6 + 0.0im
-11.561060965210439 + 0.0im	-1.5964132386932832e-6 + 0.0im
-11.54535300194249 + 0.0im	-1.6031256813147596e-6 + 0.0im
-11.529645038674541 + 0.0im	-1.6098760854647608e-6 + 0.0im
-11.513937075406592 + 0.0im	-1.616664721876178e-6 + 0.0im
-11.498229112138644 + 0.0im	-1.6234918636195055e-6 + 0.0im
-11.482521148870694 + 0.0im	-1.6303577861266057e-6 + 0.0im
-11.466813185602746 + 0.0im	-1.6372627672147041e-6 + 0.0im
-11.451105222334796 + 0.0im	-1.6442070871108426e-6 + 0.0im
-11.435397259066846 + 0.0im	-1.6511910284762945e-6 + 0.0im
-11.419689295798898 + 0.0im	-1.6582148764316194e-6 + 0.0im
-11.403981332530948 + 0.0im	-1.6652789185817773e-6 + 0.0im
-11.388273369263 + 0.0im	-1.6723834450415834e-6 + 0.0im
-11.37256540599505 + 0.0im	-1.6795287484616057e-6 + 0.0im
-11.356857442727103 + 0.0im	-1.6867151240541573e-6 + 0.0im
-11.341149479459153 + 0.0im	-1.6939428696197363e-6 + 0.0im
-11.325441516191205 + 0.0im	-1.7012122855737432e-6 + 0.0im
-11.309733552923255 + 0.0im	-1.7085236749735118e-6 + 0.0im
-11.294025589655305 + 0.0im	-1.7158773435456667e-6 + 0.0im
-11.278317626387357 + 0.0im	-1.7232735997137959e-6 + 0.0im
-11.262609663119408 + 0.0im	-1.7307127546265243e-6 + 0.0im
-11.24690169985146 + 0.0im	-1.7381951221857482e-6 + 0.0im
-11.23119373658351 + 0.0im	-1.7457210190754539e-6 + 0.0im
-11.215485773315562 + 0.0im	-1.7532907647906864e-6 + 0.0im
-11.199777810047612 + 0.0im	-1.7609046816669242e-6 + 0.0im
-11.184069846779664 + 0.0im	-1.7685630949098464e-6 + 0.0im
-11.168361883511714 + 0.0im	-1.7762663326254367e-6 + 0.0im
-11.152653920243765 + 0.0im	-1.784014725850448e-6 + 0.0im
-11.136945956975817 + 0.0im	-1.7918086085831788e-6 + 0.0im
-11.121237993707867 + 0.0im	-1.7996483178147832e-6 + 0.0im
-11.105530030439919 + 0.0im	-1.8075341935607512e-6 + 0.0im
-11.08982206717197 + 0.0im	-1.815466578892957e-6 + 0.0im
-11.074114103904021 + 0.0im	-1.823445819971982e-6 + 0.0im
-11.058406140636071 + 0.0im	-1.8314722660798601e-6 + 0.0im
-11.042698177368123 + 0.0im	-1.8395462696532938e-6 + 0.0im
-11.026990214100174 + 0.0im	-1.847668186317139e-6 + 0.0im
-11.011282250832226 + 0.0im	-1.8558383749184583e-6 + 0.0im
-10.995574287564276 + 0.0im	-1.864057197560858e-6 + 0.0im
-10.979866324296326 + 0.0im	-1.872325019639269e-6 + 0.0im
-10.964158361028378 + 0.0im	-1.8806422098753818e-6 + 0.0im
-10.948450397760428 + 0.0im	-1.8890091403530687e-6 + 0.0im
-10.93274243449248 + 0.0im	-1.897426186554699e-6 + 0.0im
-10.91703447122453 + 0.0im	-1.9058937273976227e-6 + 0.0im
-10.901326507956583 + 0.0im	-1.9144121452712426e-6 + 0.0im
-10.885618544688633 + 0.0im	-1.9229818260744737e-6 + 0.0im
-10.869910581420685 + 0.0im	-1.931603159253687e-6 + 0.0im
-10.854202618152735 + 0.0im	-1.9402765378411895e-6 + 0.0im
-10.838494654884787 + 0.0im	-1.9490023584940834e-6 + 0.0im
-10.822786691616837 + 0.0im	-1.957781021533659e-6 + 0.0im
-10.807078728348888 + 0.0im	-1.9666129309853327e-6 + 0.0im
-10.79137076508094 + 0.0im	-1.975498494618997e-6 + 0.0im
-10.77566280181299 + 0.0im	-1.9844381239899608e-6 + 0.0im
-10.759954838545042 + 0.0im	-1.9934322344802877e-6 + 0.0im
-10.744246875277092 + 0.0im	-2.0024812453408265e-6 + 0.0im
-10.728538912009144 + 0.0im	-2.0115855797336337e-6 + 0.0im
-10.712830948741194 + 0.0im	-2.0207456647749793e-6 + 0.0im
-10.697122985473246 + 0.0im	-2.02996193157894e-6 + 0.0im
-10.681415022205297 + 0.0im	-2.0392348153014566e-6 + 0.0im
-10.665707058937347 + 0.0im	-2.048564755185012e-6 + 0.0im
-10.649999095669399 + 0.0im	-2.057952194603933e-6 + 0.0im
-10.634291132401449 + 0.0im	-2.067397581110126e-6 + 0.0im
-10.618583169133501 + 0.0im	-2.076901366479536e-6 + 0.0im
-10.602875205865551 + 0.0im	-2.0864640067591236e-6 + 0.0im
-10.587167242597603 + 0.0im	-2.096085962314509e-6 + 0.0im
-10.571459279329654 + 0.0im	-2.1057676978781185e-6 + 0.0im
-10.555751316061706 + 0.0im	-2.1155096825980574e-6 + 0.0im
-10.540043352793756 + 0.0im	-2.12531239008765e-6 + 0.0im
-10.524335389525806 + 0.0im	-2.135176298475436e-6 + 0.0im
-10.508627426257858 + 0.0im	-2.1451018904559895e-6 + 0.0im
