0.6283185307179586	2.550628881826228e-16	-2.5069801575973076
1.2566370614359172	3.1773654953650087e-16	-1.6435990529291091
1.8849555921538759	-1.1784387868712975e-17	-1.2230607983847988
2.5132741228718345	1.7003675389674444e-16	-0.9702869207252285
3.141592653589793	-1.5817718424074837e-17	-0.8014281947580377
3.7699111843077517	1.5559448612509844e-17	-0.6810915377316771
4.39822971502571	4.728824521978961e-17	-0.5913115560120055
5.026548245743669	9.250389671924176e-18	-0.5219476427243441
5.654866776461628	4.311337942516389e-17	-0.46685253972824553
6.283185307179586	-1.7631349475552698e-17	-0.4220948605464215
6.911503837897544	-5.556150040958703e-18	-0.3850507818539473
7.5398223686155035	1.3741595126934111e-17	-0.35390647351384463
8.168140899333462	4.338494228104329e-17	-0.3273703490352812
8.79645943005142	1.1092201176980637e-17	-0.30449910512645156
9.42477796076938	2.233312739575804e-17	-0.28458854098638453
10.053096491487338	-9.511436099376353e-18	-0.26710279268347076
10.681415022205297	1.2914104820210608e-17	-0.2516271613010078
11.309733552923255	-3.986766889205943e-19	-0.23783588221859983
11.938052083641214	2.1747007671016074e-18	-0.2254696150274912
12.566370614359172	5.908529994007078e-18	-0.21431941138888114
13.194689145077131	-1.56575346279085e-18	-0.20421509377552777
13.823007675795088	2.661839911815716e-18	-0.1950166964361519
14.451326206513048	1.0195826417056365e-18	-0.18660806996477977
15.079644737231007	-2.6080082903202714e-18	-0.1788920391957521
15.707963267948966	8.973921952823457e-18	-0.17178669269558783
16.336281798666924	-1.41211354039493e-20	-0.16522250774285627
16.964600329384883	1.7033188386169744e-18	-0.15914009982541463
17.59291886010284	7.561879227517522e-19	-0.15348844430242883
18.2212373908208	-9.602532681539637e-19	-0.1482234588289606
18.84955592153876	5.669223478357366e-19	-0.14330686413670365
19.477874452256717	-2.9176697155858587e-18	-0.13870526155398075
20.106192982974676	-1.1312652325503857e-18	-0.13438938072870435
20.734511513692635	9.481414923053241e-19	-0.13033346207687524
21.362830044410593	-2.048720242944565e-18	-0.12651474667177826
21.991148575128552	5.182477351867728e-19	-0.12291305241638954
22.61946710584651	4.5828605664299835e-18	-0.11951041996549701
23.24778563656447	-4.0301019680210607e-19	-0.11629081538296174
23.876104167282428	1.431225293246348e-18	-0.11323987921889897
24.504422698000386	4.130243254239866e-18	-0.1103447137778551
25.132741228718345	-2.6779845845008197e-18	-0.10759370197287856
