-12.566370614359172	1.0786343845304524e-5
-12.550662651091223	1.0811622275707859e-5
-12.534954687823275	1.0836990371731709e-5
-12.519246724555325	1.086244856085833e-5
-12.503538761287377	1.0887997273135696e-5
-12.487830798019427	1.0913636941195967e-5
-12.47212283475148	1.0939368000274337e-5
-12.45641487148353	1.0965190888228175e-5
-12.440706908215581	1.099110604555564e-5
-12.424998944947632	1.1017113915415408e-5
-12.409290981679682	1.1043214943645618e-5
-12.393583018411734	1.1069409578783819e-5
-12.377875055143784	1.1095698272086497e-5
-12.362167091875836	1.1122081477549011e-5
-12.346459128607886	1.1148559651925665e-5
-12.330751165339938	1.1175133254750044e-5
-12.315043202071989	1.120180274835539e-5
-12.29933523880404	1.1228568597895059e-5
-12.283627275536091	1.1255431271363524e-5
-12.267919312268143	1.128239123961722e-5
-12.252211349000193	1.1309448976395636e-5
-12.236503385732243	1.1336604958342799e-5
-12.220795422464295	1.1363859665028556e-5
-12.205087459196346	1.139121357897049e-5
-12.189379495928398	1.1418667185655564e-5
-12.173671532660448	1.1446220973562421e-5
-12.1579635693925	1.1473875434183595e-5
-12.14225560612455	1.15016310620478e-5
-12.126547642856602	1.1529488354742856e-5
-12.110839679588652	1.155744781293822e-5
-12.095131716320704	1.1585509940408408e-5
-12.079423753052755	1.1613675244055959e-5
-12.063715789784805	1.1641944233935004e-5
-12.048007826516857	1.1670317423274943e-5
-12.032299863248907	1.1698795328504373e-5
-12.01659189998096	1.1727378469275052e-5
-12.00088393671301	1.175606736848623e-5
-11.985175973445061	1.1784862552309184e-5
-11.969468010177112	1.1813764550212064e-5
-11.953760046909164	1.1842773894984643e-5
-11.938052083641214	1.1871891122763613e-5
-11.922344120373264	1.1901116773057934e-5
-11.906636157105316	1.193045138877455e-5
-11.890928193837366	1.195989551624401e-5
-11.875220230569418	1.1989449705246852e-5
-11.859512267301469	1.2019114509039738e-5
-11.84380430403352	1.2048890484381968e-5
-11.82809634076557	1.2078778191562446e-5
-11.812388377497623	1.210877819442652e-5
-11.796680414229673	1.2138891060403368e-5
-11.780972450961723	1.2169117360533463e-5
-11.765264487693775	1.2199457669496374e-5
-11.749556524425826	1.2229912565638749e-5
-11.733848561157878	1.2260482631002706e-5
